Data,Period,Organisation unit,Value
HIfJ6JvWQmQ,201510,zQdh7P5efBl,60.0
kuxcnLoB85c,201603,RPNI2yciVPb,40.0
Gk6WlfVitbC,201706,Udaaomim77o,20.0
AMVejJGpKI9,201401,R6tG0IzAhpv,50.0
mRVVnw1KKSL,201607,dU7dDBWWWDi,80.0
mRVVnw1KKSL,201612,YTgby61ISnd,80.0
kuxcnLoB85c,201408,kKYdOJ0uRod,80.0
odmSZSezPsY,201605,MQ4km4gi9bz,60.0
Gk6WlfVitbC,201704,mC4qkTGiah3,220.0
d8MsenqQaMv,201806,VI8FnbLBPDD,60.0
BQeaCpVaUYB,201711,ldTs7l4tu6V,30.0
Gk6WlfVitbC,201408,yeGUcHoOF0W,66.0
BkGKNzv3Vn6,201710,JWdMKPTg0HL,170.0
VRD05emEwOF,201705,zi9hv7KzZVp,12.0
byrpD40AkQG,201508,JpOeRsaZHoG,70.0
odmSZSezPsY,201410,UdcrfRV5diV,120.0
BkGKNzv3Vn6,201512,yeGUcHoOF0W,8.0
d8MsenqQaMv,201803,H7UhEhDlhvD,60.0
BkGKNzv3Vn6,201812,DHJTFwnlEdw,30.0
byrpD40AkQG,201805,SfTrvW441Q0,60.0
s5PaJNvYa6i,201610,ZwfQDUAuF1E,30.0
g2ZhqF3DKMx,201405,kAyEVYlTCtX,8.0
kuxcnLoB85c,201705,Wl8S53qfNST,20.0
BkGKNzv3Vn6,201505,NBZfDf5Rag9,52.0
oACe0uiAmnT,201505,vaCcJOxMAeE,468.0
vOaRpiWvl2K,201507,fS76SN2mDYs,477.0
oACe0uiAmnT,201601,SiFad15yKhZ,210.0
BkGKNzv3Vn6,201810,Udaaomim77o,40.0
d8MsenqQaMv,201611,HiSkD51XNEw,120.0
oACe0uiAmnT,201605,iE17KE2PvJf,78.0
AMVejJGpKI9,201406,JpOeRsaZHoG,10.0
byrpD40AkQG,201602,JpOeRsaZHoG,70.0
AMVejJGpKI9,201404,vaCcJOxMAeE,50.0
XkemTADiLv4,201806,H7UhEhDlhvD,30.0
odmSZSezPsY,201701,kKYdOJ0uRod,120.0
d8MsenqQaMv,201507,QsbKIv43xwM,20.0
smag5V5gz0s,201804,g7eN5E9RN1V,30.0
XkemTADiLv4,201506,BwF2JaC8lCL,30.0
XkemTADiLv4,201609,gCRidS1x9ty,94.0
d8MsenqQaMv,201703,LT6XGXS57II,160.0
BQeaCpVaUYB,201412,MEAv0YmXK3C,18.0
AMVejJGpKI9,201606,uECirbmK3vj,20.0
Gk6WlfVitbC,201411,lqUH9qJYc2r,80.0
VRD05emEwOF,201512,SiFad15yKhZ,10.0
Vdip0KyoL9f,201508,tS66Amr7xbP,482.0
g2ZhqF3DKMx,201404,lqUH9qJYc2r,131.0
smag5V5gz0s,201705,RUBAdXhzucO,60.0
VRD05emEwOF,201610,VkaywIcr0d1,20.0
smag5V5gz0s,201504,ZwfQDUAuF1E,40.0
g2ZhqF3DKMx,201704,RUBAdXhzucO,100.0
VRD05emEwOF,201407,Udaaomim77o,12.0
g2ZhqF3DKMx,201705,wPQb02U3UHx,45.0
s5PaJNvYa6i,201706,zQdh7P5efBl,40.0
mRVVnw1KKSL,201603,LT6XGXS57II,200.0
VRD05emEwOF,201706,rKoTTNZLKaN,18.0
XkemTADiLv4,201611,BwF2JaC8lCL,60.0
whXQzFlRT37,201612,H7UhEhDlhvD,52.0
BkGKNzv3Vn6,201702,FKvvYL7xV0p,30.0
BkGKNzv3Vn6,201705,bArGQMJx5Vs,110.0
g2ZhqF3DKMx,201411,uAmB8MLWUbq,40.0
BQeaCpVaUYB,201512,wPQb02U3UHx,20.0
AMVejJGpKI9,201504,oiQrJMqWJQ6,40.0
whXQzFlRT37,201406,XNmQ1GcM53S,458.0
iIlheePZjCc,201506,xpXgPL892GT,20.0
VRD05emEwOF,201506,BwF2JaC8lCL,24.0
Gk6WlfVitbC,201711,zQdh7P5efBl,30.0
AMVejJGpKI9,201506,IKdUHYliWr5,100.0
kuxcnLoB85c,201408,dU7dDBWWWDi,520.0
VRD05emEwOF,201609,gCRidS1x9ty,34.0
s5PaJNvYa6i,201711,iE17KE2PvJf,30.0
odmSZSezPsY,201403,yeGUcHoOF0W,80.0
g2ZhqF3DKMx,201803,g7eN5E9RN1V,20.0
OKXUzudHulV,201406,uECirbmK3vj,232.0
vOaRpiWvl2K,201701,Wl8S53qfNST,64.0
HIfJ6JvWQmQ,201902,FSrkhOVFdOk,60.0
byrpD40AkQG,201408,zQdh7P5efBl,30.0
g2ZhqF3DKMx,201709,zqmymbY6VTU,80.0
iIlheePZjCc,201510,uECirbmK3vj,40.0
kuxcnLoB85c,201901,RPNI2yciVPb,80.0
s5PaJNvYa6i,201505,ZwfQDUAuF1E,60.0
smag5V5gz0s,201610,MQ4km4gi9bz,40.0
Gk6WlfVitbC,201804,e9NLyDiExlF,30.0
VRD05emEwOF,201701,ikFfiR1TblB,2.0
smag5V5gz0s,201805,LbjgDaDXJRa,40.0
XkemTADiLv4,201804,MEAv0YmXK3C,20.0
kuxcnLoB85c,201605,fS76SN2mDYs,240.0
AMVejJGpKI9,201610,dU7dDBWWWDi,40.0
OKXUzudHulV,201902,zgh2xKB6gUo,42.0
kuxcnLoB85c,201902,mrRGRJwEwUm,20.0
oACe0uiAmnT,201801,ikFfiR1TblB,994.0
d8MsenqQaMv,201702,SiFad15yKhZ,340.0
iIlheePZjCc,201804,wpPJRac8Zpf,180.0
whXQzFlRT37,201805,cLBvS1WGEQF,451.0
XkemTADiLv4,201602,cLBvS1WGEQF,70.0
s5PaJNvYa6i,201402,e9NLyDiExlF,50.0
OKXUzudHulV,201608,PoAHq41Wjsk,90.0
oACe0uiAmnT,201704,vmGyHazfngO,374.0
BQeaCpVaUYB,201406,JWdMKPTg0HL,150.0
mRVVnw1KKSL,201602,zi9hv7KzZVp,80.0
Gk6WlfVitbC,201811,yeGUcHoOF0W,50.0
smag5V5gz0s,201601,kKYdOJ0uRod,100.0
smag5V5gz0s,201507,yeGUcHoOF0W,100.0
BkGKNzv3Vn6,201411,wgWlZhxXfS5,55.0
whXQzFlRT37,201612,cLBvS1WGEQF,89.0
oACe0uiAmnT,201511,vmGyHazfngO,239.0
odmSZSezPsY,201701,SiFad15yKhZ,200.0
smag5V5gz0s,201705,JWdMKPTg0HL,120.0
smag5V5gz0s,201601,LbjgDaDXJRa,30.0
oACe0uiAmnT,201405,HiSkD51XNEw,590.0
BQeaCpVaUYB,201504,mC4qkTGiah3,12.0
smag5V5gz0s,201812,ikFfiR1TblB,50.0
smag5V5gz0s,201512,JWdMKPTg0HL,120.0
g2ZhqF3DKMx,201501,ge7aE8co40H,73.0
smag5V5gz0s,201811,wPQb02U3UHx,150.0
VRD05emEwOF,201805,IKdUHYliWr5,100.0
odmSZSezPsY,201604,RyzLT9D4nQ6,20.0
AMVejJGpKI9,201407,LT6XGXS57II,180.0
iIlheePZjCc,201501,kAyEVYlTCtX,20.0
d8MsenqQaMv,201507,wgWlZhxXfS5,20.0
d8MsenqQaMv,201712,zqmymbY6VTU,20.0
g2ZhqF3DKMx,201409,ZwfQDUAuF1E,80.0
HIfJ6JvWQmQ,201502,ZwfQDUAuF1E,80.0
g2ZhqF3DKMx,201404,mrRGRJwEwUm,40.0
mRVVnw1KKSL,201506,La4FiUTG0Ed,80.0
mRVVnw1KKSL,201808,KysFcG0IQYZ,320.0
mRVVnw1KKSL,201901,JPl6BiRGUjp,40.0
kuxcnLoB85c,201601,PoAHq41Wjsk,120.0
Gk6WlfVitbC,201412,kAyEVYlTCtX,20.0
smag5V5gz0s,201407,jqLcZtIyJim,20.0
whXQzFlRT37,201601,AcjY7Ic6kUU,416.0
VRD05emEwOF,201510,mC4qkTGiah3,6.0
Gk6WlfVitbC,201803,ZY5zTLYR53q,90.0
BQeaCpVaUYB,201408,TleFOlpaRAp,48.0
AMVejJGpKI9,201401,wPQb02U3UHx,60.0
odmSZSezPsY,201507,jqLcZtIyJim,20.0
VRD05emEwOF,201602,cLBvS1WGEQF,36.0
Gk6WlfVitbC,201804,NBZfDf5Rag9,120.0
BkGKNzv3Vn6,201407,Udaaomim77o,2.0
g2ZhqF3DKMx,201506,YGTBDdMQ9vr,96.0
kuxcnLoB85c,201708,AcjY7Ic6kUU,20.0
odmSZSezPsY,201501,uAmB8MLWUbq,60.0
g2ZhqF3DKMx,201507,iSzLcFdtWbX,20.0
VRD05emEwOF,201405,q6NwSRm7CoV,20.0
d8MsenqQaMv,201607,RQiyqxziOzo,20.0
HIfJ6JvWQmQ,201810,ikFfiR1TblB,42.0
BkGKNzv3Vn6,201603,mrRGRJwEwUm,10.0
s5PaJNvYa6i,201602,bArGQMJx5Vs,40.0
kuxcnLoB85c,201507,FX5DGY6VxPS,38.0
d8MsenqQaMv,201812,FSrkhOVFdOk,60.0
d8MsenqQaMv,201802,ldTs7l4tu6V,60.0
AMVejJGpKI9,201406,SiFad15yKhZ,430.0
odmSZSezPsY,201612,JWdMKPTg0HL,200.0
byrpD40AkQG,201410,LT6XGXS57II,100.0
odmSZSezPsY,201606,Wl8S53qfNST,60.0
Gk6WlfVitbC,201406,xpXgPL892GT,40.0
VRD05emEwOF,201704,zqmymbY6VTU,24.0
AMVejJGpKI9,201703,YTgby61ISnd,30.0
d8MsenqQaMv,201508,zQdh7P5efBl,20.0
mRVVnw1KKSL,201805,SfTrvW441Q0,120.0
HIfJ6JvWQmQ,201406,wPQb02U3UHx,99.0
odmSZSezPsY,201606,RQiyqxziOzo,20.0
whXQzFlRT37,201610,MEAv0YmXK3C,453.0
vOaRpiWvl2K,201612,gCRidS1x9ty,50.0
oACe0uiAmnT,201501,VI8FnbLBPDD,56.0
byrpD40AkQG,201403,BwF2JaC8lCL,40.0
mRVVnw1KKSL,201901,LT6XGXS57II,160.0
AMVejJGpKI9,201402,d23ZMyDAOEE,50.0
kuxcnLoB85c,201801,xuVsQTby6uM,40.0
BQeaCpVaUYB,201706,H3BDe6vY03G,24.0
BQeaCpVaUYB,201709,YTgby61ISnd,34.0
byrpD40AkQG,201510,NvLvW1v4MWY,40.0
OKXUzudHulV,201608,FX5DGY6VxPS,94.0
kuxcnLoB85c,201705,zqmymbY6VTU,40.0
odmSZSezPsY,201705,iE17KE2PvJf,100.0
OKXUzudHulV,201901,yeGUcHoOF0W,602.0
smag5V5gz0s,201703,HiSkD51XNEw,100.0
vOaRpiWvl2K,201410,zi9hv7KzZVp,280.0
Gk6WlfVitbC,201602,ldTs7l4tu6V,60.0
XkemTADiLv4,201401,jqLcZtIyJim,40.0
oACe0uiAmnT,201506,Wl8S53qfNST,247.0
byrpD40AkQG,201609,AcjY7Ic6kUU,10.0
byrpD40AkQG,201507,YTgby61ISnd,20.0
mRVVnw1KKSL,201704,HiSkD51XNEw,100.0
HIfJ6JvWQmQ,201806,ZY5zTLYR53q,35.0
oACe0uiAmnT,201703,mrRGRJwEwUm,410.0
s5PaJNvYa6i,201709,KysFcG0IQYZ,80.0
VRD05emEwOF,201412,RUBAdXhzucO,5.0
HIfJ6JvWQmQ,201808,BwF2JaC8lCL,60.0
odmSZSezPsY,201507,YTgby61ISnd,20.0
s5PaJNvYa6i,201512,vmGyHazfngO,40.0
VRD05emEwOF,201811,ClfJQm3Docv,39.0
Gk6WlfVitbC,201603,RPNI2yciVPb,40.0
oACe0uiAmnT,201709,q6NwSRm7CoV,563.0
vOaRpiWvl2K,201706,NBZfDf5Rag9,517.0
BkGKNzv3Vn6,201611,MEAv0YmXK3C,11.0
VRD05emEwOF,201810,Udaaomim77o,8.0
VRD05emEwOF,201603,mrRGRJwEwUm,4.0
AMVejJGpKI9,201510,SfTrvW441Q0,50.0
Gk6WlfVitbC,201602,IKdUHYliWr5,220.0
mRVVnw1KKSL,201608,IKdUHYliWr5,280.0
Gk6WlfVitbC,201502,XNmQ1GcM53S,70.0
kuxcnLoB85c,201510,RyzLT9D4nQ6,20.0
kuxcnLoB85c,201606,YTgby61ISnd,20.0
smag5V5gz0s,201802,KysFcG0IQYZ,120.0
odmSZSezPsY,201501,IrqA2mEn7lI,22.0
XkemTADiLv4,201412,JWdMKPTg0HL,100.0
kuxcnLoB85c,201902,lqUH9qJYc2r,120.0
HIfJ6JvWQmQ,201810,H3BDe6vY03G,60.0
vOaRpiWvl2K,201507,r7pU4IuyIJF,74.0
kuxcnLoB85c,201702,ClfJQm3Docv,140.0
vOaRpiWvl2K,201706,e9NLyDiExlF,45.0
g2ZhqF3DKMx,201801,KysFcG0IQYZ,40.0
AMVejJGpKI9,201403,CXAJP0JoCDZ,50.0
Gk6WlfVitbC,201808,HiSkD51XNEw,10.0
XkemTADiLv4,201809,zQdh7P5efBl,20.0
BQeaCpVaUYB,201812,CXAJP0JoCDZ,166.0
XkemTADiLv4,201809,FX5DGY6VxPS,30.0
d8MsenqQaMv,201808,uECirbmK3vj,80.0
iIlheePZjCc,201606,e9NLyDiExlF,40.0
HIfJ6JvWQmQ,201902,tU13hbRnCGc,169.0
VRD05emEwOF,201512,JpOeRsaZHoG,10.0
XkemTADiLv4,201810,SiFad15yKhZ,360.0
HIfJ6JvWQmQ,201711,cLBvS1WGEQF,180.0
oACe0uiAmnT,201504,RyzLT9D4nQ6,287.0
VRD05emEwOF,201505,NBZfDf5Rag9,28.0
AMVejJGpKI9,201806,HiSkD51XNEw,40.0
OKXUzudHulV,201501,lqUH9qJYc2r,500.0
s5PaJNvYa6i,201508,LbjgDaDXJRa,30.0
HIfJ6JvWQmQ,201503,gCRidS1x9ty,240.0
s5PaJNvYa6i,201805,Wl8S53qfNST,30.0
smag5V5gz0s,201408,wPQb02U3UHx,80.0
BQeaCpVaUYB,201811,d23ZMyDAOEE,24.0
mRVVnw1KKSL,201410,UdcrfRV5diV,20.0
iIlheePZjCc,201502,JWdMKPTg0HL,160.0
HIfJ6JvWQmQ,201804,UdcrfRV5diV,120.0
XkemTADiLv4,201810,Udaaomim77o,20.0
VRD05emEwOF,201902,ZqmBdrwI59g,76.0
d8MsenqQaMv,201606,FVZSGQeGAWy,60.0
odmSZSezPsY,201812,ldTs7l4tu6V,70.0
d8MsenqQaMv,201711,gCRidS1x9ty,300.0
s5PaJNvYa6i,201606,oiQrJMqWJQ6,50.0
s5PaJNvYa6i,201902,DHJTFwnlEdw,20.0
iIlheePZjCc,201811,jqLcZtIyJim,60.0
g2ZhqF3DKMx,201706,JPl6BiRGUjp,140.0
s5PaJNvYa6i,201607,FX5DGY6VxPS,20.0
g2ZhqF3DKMx,201607,kfyFrKOKqnz,29.0
iIlheePZjCc,201610,FKvvYL7xV0p,20.0
d8MsenqQaMv,201712,SfTrvW441Q0,60.0
AMVejJGpKI9,201411,jqLcZtIyJim,20.0
AMVejJGpKI9,201608,fS76SN2mDYs,50.0
BQeaCpVaUYB,201701,AcjY7Ic6kUU,14.0
mRVVnw1KKSL,201705,ZqmBdrwI59g,40.0
BkGKNzv3Vn6,201604,kAyEVYlTCtX,20.0
s5PaJNvYa6i,201405,kfyFrKOKqnz,36.0
s5PaJNvYa6i,201804,FVZSGQeGAWy,40.0
kuxcnLoB85c,201502,bArGQMJx5Vs,40.0
kuxcnLoB85c,201509,uECirbmK3vj,36.0
Gk6WlfVitbC,201601,FSrkhOVFdOk,30.0
BQeaCpVaUYB,201708,La4FiUTG0Ed,114.0
g2ZhqF3DKMx,201508,NvLvW1v4MWY,90.0
odmSZSezPsY,201807,ikFfiR1TblB,10.0
smag5V5gz0s,201810,RUBAdXhzucO,170.0
kuxcnLoB85c,201512,Wl8S53qfNST,30.0
vOaRpiWvl2K,201403,Wl8S53qfNST,567.0
BQeaCpVaUYB,201503,RyzLT9D4nQ6,34.0
g2ZhqF3DKMx,201805,zgh2xKB6gUo,20.0
AMVejJGpKI9,201807,vmGyHazfngO,40.0
oACe0uiAmnT,201409,TleFOlpaRAp,320.0
BQeaCpVaUYB,201604,NBZfDf5Rag9,80.0
BkGKNzv3Vn6,201502,xuVsQTby6uM,20.0
s5PaJNvYa6i,201512,La4FiUTG0Ed,28.0
AMVejJGpKI9,201705,ClfJQm3Docv,100.0
s5PaJNvYa6i,201607,jLbIZHuRAYh,30.0
kuxcnLoB85c,201507,VI8FnbLBPDD,40.0
AMVejJGpKI9,201901,ZqmBdrwI59g,90.0
byrpD40AkQG,201506,La4FiUTG0Ed,70.0
s5PaJNvYa6i,201712,FX5DGY6VxPS,16.0
HIfJ6JvWQmQ,201901,oiQrJMqWJQ6,180.0
odmSZSezPsY,201403,yrxkpEWxooc,40.0
VRD05emEwOF,201702,FKvvYL7xV0p,36.0
BQeaCpVaUYB,201605,yrxkpEWxooc,24.0
OKXUzudHulV,201703,R6tG0IzAhpv,79.0
kuxcnLoB85c,201709,ZY5zTLYR53q,59.0
odmSZSezPsY,201705,ZqmBdrwI59g,220.0
iIlheePZjCc,201410,ldTs7l4tu6V,100.0
d8MsenqQaMv,201606,gCRidS1x9ty,120.0
whXQzFlRT37,201510,SfTrvW441Q0,100.0
byrpD40AkQG,201512,wgWlZhxXfS5,40.0
VRD05emEwOF,201609,La4FiUTG0Ed,36.0
whXQzFlRT37,201506,IKdUHYliWr5,120.0
vOaRpiWvl2K,201508,JWdMKPTg0HL,65.0
vOaRpiWvl2K,201603,ge7aE8co40H,474.0
kuxcnLoB85c,201807,jlsHZMUOgS9,60.0
Gk6WlfVitbC,201404,ClfJQm3Docv,100.0
whXQzFlRT37,201702,fS76SN2mDYs,282.0
byrpD40AkQG,201803,lqUH9qJYc2r,10.0
Gk6WlfVitbC,201811,JpOeRsaZHoG,190.0
kuxcnLoB85c,201806,ldTs7l4tu6V,100.0
odmSZSezPsY,201803,HiSkD51XNEw,20.0
BQeaCpVaUYB,201710,BwF2JaC8lCL,18.0
smag5V5gz0s,201605,ZqmBdrwI59g,90.0
XkemTADiLv4,201512,yeGUcHoOF0W,66.0
d8MsenqQaMv,201409,jLbIZHuRAYh,20.0
byrpD40AkQG,201806,zi9hv7KzZVp,10.0
kuxcnLoB85c,201707,zgh2xKB6gUo,50.0
mRVVnw1KKSL,201607,FSrkhOVFdOk,40.0
BkGKNzv3Vn6,201401,zQdh7P5efBl,9.0
iIlheePZjCc,201409,zi9hv7KzZVp,20.0
mRVVnw1KKSL,201403,BwF2JaC8lCL,60.0
VRD05emEwOF,201810,SiFad15yKhZ,16.0
Gk6WlfVitbC,201712,R6tG0IzAhpv,30.0
XkemTADiLv4,201505,NBZfDf5Rag9,40.0
kuxcnLoB85c,201707,xuVsQTby6uM,20.0
g2ZhqF3DKMx,201805,iSzLcFdtWbX,150.0
d8MsenqQaMv,201702,JpOeRsaZHoG,40.0
VRD05emEwOF,201405,xpXgPL892GT,26.0
d8MsenqQaMv,201605,CXAJP0JoCDZ,20.0
mRVVnw1KKSL,201804,fS76SN2mDYs,260.0
whXQzFlRT37,201505,FSrkhOVFdOk,240.0
iIlheePZjCc,201802,UdcrfRV5diV,200.0
mRVVnw1KKSL,201701,bArGQMJx5Vs,60.0
mRVVnw1KKSL,201806,XNmQ1GcM53S,20.0
XkemTADiLv4,201402,ge7aE8co40H,40.0
AMVejJGpKI9,201404,gCRidS1x9ty,50.0
whXQzFlRT37,201408,ovxDVLEpRgk,257.0
kuxcnLoB85c,201807,RPNI2yciVPb,80.0
iIlheePZjCc,201508,kKYdOJ0uRod,60.0
vOaRpiWvl2K,201606,mC4qkTGiah3,320.0
whXQzFlRT37,201411,jqLcZtIyJim,156.0
iIlheePZjCc,201602,Udaaomim77o,60.0
oACe0uiAmnT,201702,AcjY7Ic6kUU,195.0
mRVVnw1KKSL,201610,CXAJP0JoCDZ,100.0
d8MsenqQaMv,201607,zqmymbY6VTU,40.0
whXQzFlRT37,201702,r7pU4IuyIJF,278.0
kuxcnLoB85c,201805,FSrkhOVFdOk,40.0
BQeaCpVaUYB,201512,R6tG0IzAhpv,102.0
kuxcnLoB85c,201810,g7eN5E9RN1V,40.0
g2ZhqF3DKMx,201805,LT6XGXS57II,200.0
odmSZSezPsY,201408,VI8FnbLBPDD,40.0
BQeaCpVaUYB,201801,FKvvYL7xV0p,30.0
mRVVnw1KKSL,201711,Wl8S53qfNST,60.0
d8MsenqQaMv,201409,dU7dDBWWWDi,40.0
d8MsenqQaMv,201706,VkaywIcr0d1,80.0
Gk6WlfVitbC,201501,zqmymbY6VTU,20.0
oACe0uiAmnT,201404,RPNI2yciVPb,358.0
mRVVnw1KKSL,201403,yrxkpEWxooc,60.0
HIfJ6JvWQmQ,201801,fS76SN2mDYs,240.0
BQeaCpVaUYB,201403,RPNI2yciVPb,70.0
AMVejJGpKI9,201610,kKYdOJ0uRod,20.0
kuxcnLoB85c,201802,DHJTFwnlEdw,40.0
kuxcnLoB85c,201812,zgh2xKB6gUo,20.0
mRVVnw1KKSL,201804,vaCcJOxMAeE,20.0
s5PaJNvYa6i,201508,zi9hv7KzZVp,25.0
BQeaCpVaUYB,201408,d23ZMyDAOEE,40.0
VRD05emEwOF,201507,xuVsQTby6uM,30.0
odmSZSezPsY,201703,NvLvW1v4MWY,38.0
VRD05emEwOF,201611,jLbIZHuRAYh,32.0
iIlheePZjCc,201512,wgWlZhxXfS5,80.0
s5PaJNvYa6i,201801,R6tG0IzAhpv,70.0
kuxcnLoB85c,201608,ClfJQm3Docv,20.0
mRVVnw1KKSL,201602,ge7aE8co40H,40.0
OKXUzudHulV,201411,ldTs7l4tu6V,110.0
AMVejJGpKI9,201511,bArGQMJx5Vs,50.0
smag5V5gz0s,201412,oiQrJMqWJQ6,100.0
BkGKNzv3Vn6,201710,VI8FnbLBPDD,10.0
g2ZhqF3DKMx,201508,cLBvS1WGEQF,100.0
oACe0uiAmnT,201503,JPl6BiRGUjp,680.0
whXQzFlRT37,201707,ZY5zTLYR53q,635.0
BQeaCpVaUYB,201605,BwF2JaC8lCL,40.0
s5PaJNvYa6i,201810,vmGyHazfngO,30.0
g2ZhqF3DKMx,201808,oiQrJMqWJQ6,80.0
iIlheePZjCc,201806,bArGQMJx5Vs,100.0
AMVejJGpKI9,201404,FVZSGQeGAWy,30.0
odmSZSezPsY,201609,cLBvS1WGEQF,100.0
BkGKNzv3Vn6,201407,SiFad15yKhZ,770.0
smag5V5gz0s,201401,e9NLyDiExlF,50.0
AMVejJGpKI9,201704,SiFad15yKhZ,50.0
smag5V5gz0s,201601,zi9hv7KzZVp,40.0
OKXUzudHulV,201705,CXAJP0JoCDZ,300.0
oACe0uiAmnT,201503,uECirbmK3vj,490.0
smag5V5gz0s,201611,RQiyqxziOzo,20.0
VRD05emEwOF,201512,yeGUcHoOF0W,52.0
g2ZhqF3DKMx,201710,BwF2JaC8lCL,20.0
vOaRpiWvl2K,201703,xuVsQTby6uM,36.0
vOaRpiWvl2K,201708,R6tG0IzAhpv,30.0
smag5V5gz0s,201704,fS76SN2mDYs,210.0
whXQzFlRT37,201606,uECirbmK3vj,149.0
odmSZSezPsY,201709,lqUH9qJYc2r,360.0
VRD05emEwOF,201408,R5DowWkZPmm,10.0
AMVejJGpKI9,201501,UdcrfRV5diV,30.0
BQeaCpVaUYB,201901,wpPJRac8Zpf,20.0
odmSZSezPsY,201509,ClfJQm3Docv,300.0
byrpD40AkQG,201602,Udaaomim77o,30.0
OKXUzudHulV,201812,jqLcZtIyJim,110.0
VRD05emEwOF,201404,CXAJP0JoCDZ,54.0
VRD05emEwOF,201604,SKJI5xtKLmd,16.0
BQeaCpVaUYB,201609,SKJI5xtKLmd,8.0
whXQzFlRT37,201811,FKvvYL7xV0p,200.0
kuxcnLoB85c,201606,JWdMKPTg0HL,120.0
s5PaJNvYa6i,201508,bArGQMJx5Vs,20.0
kuxcnLoB85c,201806,IKdUHYliWr5,120.0
BQeaCpVaUYB,201702,mrRGRJwEwUm,2.0
d8MsenqQaMv,201812,jLbIZHuRAYh,100.0
odmSZSezPsY,201603,d23ZMyDAOEE,37.0
VRD05emEwOF,201407,SiFad15yKhZ,100.0
Gk6WlfVitbC,201805,BwF2JaC8lCL,80.0
byrpD40AkQG,201901,rKoTTNZLKaN,10.0
g2ZhqF3DKMx,201801,FKvvYL7xV0p,30.0
XkemTADiLv4,201412,RUBAdXhzucO,54.0
vOaRpiWvl2K,201404,BwF2JaC8lCL,1935.0
d8MsenqQaMv,201801,yrxkpEWxooc,60.0
whXQzFlRT37,201402,d23ZMyDAOEE,15.0
vOaRpiWvl2K,201411,rKoTTNZLKaN,72.0
g2ZhqF3DKMx,201512,R6tG0IzAhpv,20.0
whXQzFlRT37,201703,YTgby61ISnd,239.0
OKXUzudHulV,201410,MEAv0YmXK3C,8.0
odmSZSezPsY,201601,zQdh7P5efBl,40.0
oACe0uiAmnT,201610,La4FiUTG0Ed,66.0
oACe0uiAmnT,201403,IKdUHYliWr5,223.0
s5PaJNvYa6i,201507,tS66Amr7xbP,8.0
VRD05emEwOF,201510,FVZSGQeGAWy,16.0
mRVVnw1KKSL,201902,KysFcG0IQYZ,200.0
byrpD40AkQG,201512,SKJI5xtKLmd,30.0
oACe0uiAmnT,201812,d23ZMyDAOEE,375.0
odmSZSezPsY,201608,xuVsQTby6uM,60.0
AMVejJGpKI9,201405,Wl8S53qfNST,40.0
Gk6WlfVitbC,201708,NvLvW1v4MWY,80.0
HIfJ6JvWQmQ,201803,XNmQ1GcM53S,78.0
VRD05emEwOF,201602,NvLvW1v4MWY,26.0
d8MsenqQaMv,201602,PoAHq41Wjsk,60.0
smag5V5gz0s,201801,ClfJQm3Docv,100.0
XkemTADiLv4,201604,SKJI5xtKLmd,22.0
vOaRpiWvl2K,201404,bArGQMJx5Vs,100.0
s5PaJNvYa6i,201504,UdcrfRV5diV,50.0
BkGKNzv3Vn6,201402,ge7aE8co40H,10.0
AMVejJGpKI9,201512,rKoTTNZLKaN,30.0
iIlheePZjCc,201812,zi9hv7KzZVp,80.0
BkGKNzv3Vn6,201607,UdcrfRV5diV,160.0
XkemTADiLv4,201405,mC4qkTGiah3,16.0
AMVejJGpKI9,201805,cLBvS1WGEQF,60.0
OKXUzudHulV,201410,FSrkhOVFdOk,147.0
iIlheePZjCc,201405,uECirbmK3vj,20.0
d8MsenqQaMv,201801,BwF2JaC8lCL,40.0
d8MsenqQaMv,201812,dU7dDBWWWDi,40.0
BQeaCpVaUYB,201712,H7UhEhDlhvD,34.0
VRD05emEwOF,201710,VI8FnbLBPDD,16.0
kuxcnLoB85c,201711,RUBAdXhzucO,100.0
OKXUzudHulV,201701,e9NLyDiExlF,70.0
iIlheePZjCc,201706,jqLcZtIyJim,80.0
smag5V5gz0s,201501,jqLcZtIyJim,40.0
byrpD40AkQG,201404,ldTs7l4tu6V,30.0
kuxcnLoB85c,201506,QsbKIv43xwM,20.0
HIfJ6JvWQmQ,201606,cLBvS1WGEQF,40.0
BQeaCpVaUYB,201607,NvLvW1v4MWY,69.0
s5PaJNvYa6i,201410,LT6XGXS57II,230.0
HIfJ6JvWQmQ,201801,MQ4km4gi9bz,20.0
s5PaJNvYa6i,201512,gCRidS1x9ty,120.0
HIfJ6JvWQmQ,201502,lqUH9qJYc2r,20.0
oACe0uiAmnT,201808,xpXgPL892GT,1114.0
XkemTADiLv4,201902,wgWlZhxXfS5,24.0
odmSZSezPsY,201711,VkaywIcr0d1,20.0
s5PaJNvYa6i,201706,YTgby61ISnd,33.0
whXQzFlRT37,201604,jqLcZtIyJim,1010.0
oACe0uiAmnT,201402,tU13hbRnCGc,183.0
g2ZhqF3DKMx,201611,JpOeRsaZHoG,80.0
whXQzFlRT37,201509,r7pU4IuyIJF,255.0
XkemTADiLv4,201804,bArGQMJx5Vs,50.0
g2ZhqF3DKMx,201809,dU7dDBWWWDi,120.0
kuxcnLoB85c,201503,ldTs7l4tu6V,40.0
HIfJ6JvWQmQ,201802,RUBAdXhzucO,120.0
