Data,Period,Organisation unit,Value
bPQDV3mud0v,201608,XNmQ1GcM53S,1393.0
JOnT3OiMd5o,201601,MQ4km4gi9bz,61.0
JOnT3OiMd5o,201506,q6NwSRm7CoV,337.0
KNrK5VWTZkx,201612,mrRGRJwEwUm,202.0
bPQDV3mud0v,201609,LbjgDaDXJRa,740.0
JOnT3OiMd5o,201604,MQ4km4gi9bz,61.0
pMbuvKvH4rg,201609,FKvvYL7xV0p,102.0
KNrK5VWTZkx,201603,SiFad15yKhZ,5883.0
bPQDV3mud0v,201606,ldTs7l4tu6V,3164.0
bPQDV3mud0v,201606,LbjgDaDXJRa,740.0
JOnT3OiMd5o,201612,wPQb02U3UHx,198.0
pMbuvKvH4rg,201606,JWdMKPTg0HL,481.0
bPQDV3mud0v,201612,iE17KE2PvJf,1032.0
bPQDV3mud0v,201609,ldTs7l4tu6V,3164.0
JOnT3OiMd5o,201509,q6NwSRm7CoV,337.0
pMbuvKvH4rg,201511,zQdh7P5efBl,54.0
pMbuvKvH4rg,201610,jqLcZtIyJim,121.0
JOnT3OiMd5o,201607,BwF2JaC8lCL,205.0
bPQDV3mud0v,201503,CXAJP0JoCDZ,3069.0
KNrK5VWTZkx,201606,ldTs7l4tu6V,1711.0
KNrK5VWTZkx,201601,mrRGRJwEwUm,202.0
KNrK5VWTZkx,201603,BwF2JaC8lCL,1010.0
pMbuvKvH4rg,201611,FKvvYL7xV0p,102.0
KNrK5VWTZkx,201612,zqmymbY6VTU,875.0
pMbuvKvH4rg,201612,mrRGRJwEwUm,39.0
KNrK5VWTZkx,201609,FKvvYL7xV0p,529.0
bPQDV3mud0v,201601,MEAv0YmXK3C,376.0
pMbuvKvH4rg,201603,BwF2JaC8lCL,194.0
KNrK5VWTZkx,201611,FKvvYL7xV0p,529.0
pMbuvKvH4rg,201602,q6NwSRm7CoV,324.0
bPQDV3mud0v,201603,zQdh7P5efBl,516.0
KNrK5VWTZkx,201602,q6NwSRm7CoV,1686.0
KNrK5VWTZkx,201606,SiFad15yKhZ,5883.0
KNrK5VWTZkx,201603,JWdMKPTg0HL,2503.0
pMbuvKvH4rg,201612,zqmymbY6VTU,168.0
KNrK5VWTZkx,201605,XNmQ1GcM53S,753.0
pMbuvKvH4rg,201603,QsbKIv43xwM,136.0
JOnT3OiMd5o,201601,d23ZMyDAOEE,355.0
pMbuvKvH4rg,201603,CXAJP0JoCDZ,319.0
JOnT3OiMd5o,201604,RyzLT9D4nQ6,25.0
bPQDV3mud0v,201610,rKoTTNZLKaN,649.0
pMbuvKvH4rg,201601,mrRGRJwEwUm,39.0
pMbuvKvH4rg,201606,LbjgDaDXJRa,77.0
bPQDV3mud0v,201612,MEAv0YmXK3C,376.0
bPQDV3mud0v,201602,SfTrvW441Q0,3019.0
pMbuvKvH4rg,201606,ldTs7l4tu6V,329.0
pMbuvKvH4rg,201602,d23ZMyDAOEE,336.0
KNrK5VWTZkx,201503,CXAJP0JoCDZ,1660.0
pMbuvKvH4rg,201605,MQ4km4gi9bz,56.0
KNrK5VWTZkx,201607,IKdUHYliWr5,4262.0
KNrK5VWTZkx,201611,VkaywIcr0d1,251.0
JOnT3OiMd5o,201607,jLbIZHuRAYh,223.0
bPQDV3mud0v,201606,vmGyHazfngO,1129.0
pMbuvKvH4rg,201607,Wl8S53qfNST,229.0
KNrK5VWTZkx,201603,QsbKIv43xwM,707.0
pMbuvKvH4rg,201503,CXAJP0JoCDZ,319.0
JOnT3OiMd5o,201612,r7pU4IuyIJF,70.0
JOnT3OiMd5o,201605,kKYdOJ0uRod,268.0
KNrK5VWTZkx,201603,CXAJP0JoCDZ,1660.0
KNrK5VWTZkx,201612,Wl8S53qfNST,1190.0
pMbuvKvH4rg,201612,JPl6BiRGUjp,407.0
JOnT3OiMd5o,201407,CXAJP0JoCDZ,318.0
JOnT3OiMd5o,201612,UdcrfRV5diV,268.0
JOnT3OiMd5o,201601,XNmQ1GcM53S,153.0
bPQDV3mud0v,201609,SiFad15yKhZ,10880.0
JOnT3OiMd5o,201507,zQdh7P5efBl,57.0
JOnT3OiMd5o,201512,BwF2JaC8lCL,205.0
JOnT3OiMd5o,201602,oiQrJMqWJQ6,210.0
bPQDV3mud0v,201610,SfTrvW441Q0,3019.0
JOnT3OiMd5o,201606,FX5DGY6VxPS,132.0
KNrK5VWTZkx,201602,FVZSGQeGAWy,733.0
JOnT3OiMd5o,201503,uAmB8MLWUbq,446.0
JOnT3OiMd5o,201603,FX5DGY6VxPS,132.0
KNrK5VWTZkx,201605,FVZSGQeGAWy,733.0
JOnT3OiMd5o,201506,uAmB8MLWUbq,446.0
JOnT3OiMd5o,201611,FX5DGY6VxPS,132.0
JOnT3OiMd5o,201610,zQdh7P5efBl,57.0
bPQDV3mud0v,201510,dU7dDBWWWDi,2235.0
JOnT3OiMd5o,201605,oiQrJMqWJQ6,210.0
JOnT3OiMd5o,201609,tS66Amr7xbP,41.0
bPQDV3mud0v,201611,ZwfQDUAuF1E,1327.0
JOnT3OiMd5o,201608,oiQrJMqWJQ6,210.0
JOnT3OiMd5o,201601,SKJI5xtKLmd,73.0
JOnT3OiMd5o,201612,SKJI5xtKLmd,73.0
pMbuvKvH4rg,201607,xpXgPL892GT,239.0
bPQDV3mud0v,201612,zqmymbY6VTU,1618.0
KNrK5VWTZkx,201608,FVZSGQeGAWy,733.0
KNrK5VWTZkx,201506,VI8FnbLBPDD,475.0
JOnT3OiMd5o,201604,SKJI5xtKLmd,73.0
KNrK5VWTZkx,201509,VI8FnbLBPDD,475.0
JOnT3OiMd5o,201511,uAmB8MLWUbq,446.0
bPQDV3mud0v,201605,d23ZMyDAOEE,3238.0
bPQDV3mud0v,201603,BwF2JaC8lCL,1868.0
JOnT3OiMd5o,201604,UdcrfRV5diV,268.0
pMbuvKvH4rg,201601,JPl6BiRGUjp,407.0
bPQDV3mud0v,201608,d23ZMyDAOEE,3238.0
JOnT3OiMd5o,201610,fS76SN2mDYs,594.0
pMbuvKvH4rg,201604,JPl6BiRGUjp,407.0
pMbuvKvH4rg,201604,xpXgPL892GT,239.0
JOnT3OiMd5o,201612,XNmQ1GcM53S,153.0
JOnT3OiMd5o,201507,BwF2JaC8lCL,205.0
JOnT3OiMd5o,201504,BwF2JaC8lCL,205.0
pMbuvKvH4rg,201607,JPl6BiRGUjp,407.0
pMbuvKvH4rg,201612,MEAv0YmXK3C,39.0
JOnT3OiMd5o,201601,UdcrfRV5diV,268.0
KNrK5VWTZkx,201503,VI8FnbLBPDD,475.0
bPQDV3mud0v,201609,CXAJP0JoCDZ,3069.0
JOnT3OiMd5o,201501,BwF2JaC8lCL,205.0
pMbuvKvH4rg,201601,xpXgPL892GT,239.0
bPQDV3mud0v,201606,CXAJP0JoCDZ,3069.0
pMbuvKvH4rg,201510,SKJI5xtKLmd,78.0
JOnT3OiMd5o,201401,CXAJP0JoCDZ,318.0
bPQDV3mud0v,201612,tU13hbRnCGc,481.0
JOnT3OiMd5o,201404,CXAJP0JoCDZ,318.0
JOnT3OiMd5o,201510,tU13hbRnCGc,41.0
pMbuvKvH4rg,201512,FX5DGY6VxPS,122.0
bPQDV3mud0v,201611,ClfJQm3Docv,4894.0
pMbuvKvH4rg,201412,uAmB8MLWUbq,409.0
JOnT3OiMd5o,201603,IKdUHYliWr5,864.0
JOnT3OiMd5o,201607,UdcrfRV5diV,268.0
bPQDV3mud0v,201607,iE17KE2PvJf,1032.0
pMbuvKvH4rg,201609,VkaywIcr0d1,48.0
bPQDV3mud0v,201608,dU7dDBWWWDi,2235.0
bPQDV3mud0v,201612,mrRGRJwEwUm,374.0
KNrK5VWTZkx,201608,MQ4km4gi9bz,292.0
pMbuvKvH4rg,201601,MEAv0YmXK3C,39.0
pMbuvKvH4rg,201604,Wl8S53qfNST,229.0
bPQDV3mud0v,201601,iE17KE2PvJf,1032.0
KNrK5VWTZkx,201606,FKvvYL7xV0p,529.0
JOnT3OiMd5o,201610,CXAJP0JoCDZ,337.0
bPQDV3mud0v,201606,ZwfQDUAuF1E,1327.0
KNrK5VWTZkx,201603,VkaywIcr0d1,251.0
JOnT3OiMd5o,201501,ldTs7l4tu6V,339.0
pMbuvKvH4rg,201603,ldTs7l4tu6V,329.0
pMbuvKvH4rg,201603,VkaywIcr0d1,48.0
pMbuvKvH4rg,201602,FVZSGQeGAWy,141.0
bPQDV3mud0v,201602,uAmB8MLWUbq,4069.0
KNrK5VWTZkx,201611,jLbIZHuRAYh,1100.0
pMbuvKvH4rg,201611,jLbIZHuRAYh,211.0
KNrK5VWTZkx,201609,VkaywIcr0d1,251.0
bPQDV3mud0v,201606,zQdh7P5efBl,516.0
pMbuvKvH4rg,201607,MEAv0YmXK3C,39.0
JOnT3OiMd5o,201607,ClfJQm3Docv,537.0
JOnT3OiMd5o,201608,tU13hbRnCGc,53.0
JOnT3OiMd5o,201602,zi9hv7KzZVp,134.0
KNrK5VWTZkx,201604,Wl8S53qfNST,1190.0
KNrK5VWTZkx,201610,q6NwSRm7CoV,1686.0
pMbuvKvH4rg,201606,QsbKIv43xwM,136.0
pMbuvKvH4rg,201507,FX5DGY6VxPS,122.0
pMbuvKvH4rg,201407,uAmB8MLWUbq,409.0
JOnT3OiMd5o,201608,kKYdOJ0uRod,268.0
bPQDV3mud0v,201611,LbjgDaDXJRa,740.0
bPQDV3mud0v,201609,FKvvYL7xV0p,979.0
bPQDV3mud0v,201603,vmGyHazfngO,1129.0
JOnT3OiMd5o,201608,zi9hv7KzZVp,134.0
pMbuvKvH4rg,201608,MQ4km4gi9bz,56.0
pMbuvKvH4rg,201505,SKJI5xtKLmd,78.0
JOnT3OiMd5o,201412,CXAJP0JoCDZ,318.0
pMbuvKvH4rg,201501,FX5DGY6VxPS,122.0
bPQDV3mud0v,201602,dU7dDBWWWDi,2235.0
JOnT3OiMd5o,201502,tU13hbRnCGc,41.0
pMbuvKvH4rg,201401,uAmB8MLWUbq,409.0
bPQDV3mud0v,201606,fS76SN2mDYs,5423.0
JOnT3OiMd5o,201608,zqmymbY6VTU,177.0
bPQDV3mud0v,201609,fS76SN2mDYs,5423.0
KNrK5VWTZkx,201609,QsbKIv43xwM,707.0
KNrK5VWTZkx,201607,xpXgPL892GT,1242.0
pMbuvKvH4rg,201611,LbjgDaDXJRa,77.0
JOnT3OiMd5o,201509,dU7dDBWWWDi,245.0
bPQDV3mud0v,201611,vmGyHazfngO,1129.0
bPQDV3mud0v,201610,tS66Amr7xbP,376.0
KNrK5VWTZkx,201604,xpXgPL892GT,1242.0
bPQDV3mud0v,201603,FKvvYL7xV0p,979.0
KNrK5VWTZkx,201611,ZwfQDUAuF1E,717.0
KNrK5VWTZkx,201603,ZwfQDUAuF1E,717.0
JOnT3OiMd5o,201610,QsbKIv43xwM,143.0
pMbuvKvH4rg,201612,Wl8S53qfNST,229.0
KNrK5VWTZkx,201608,d23ZMyDAOEE,1751.0
KNrK5VWTZkx,201612,JPl6BiRGUjp,2119.0
bPQDV3mud0v,201509,VI8FnbLBPDD,878.0
pMbuvKvH4rg,201509,VI8FnbLBPDD,91.0
KNrK5VWTZkx,201601,JPl6BiRGUjp,2119.0
JOnT3OiMd5o,201607,wPQb02U3UHx,198.0
bPQDV3mud0v,201603,ldTs7l4tu6V,3164.0
KNrK5VWTZkx,201607,MEAv0YmXK3C,204.0
KNrK5VWTZkx,201604,JPl6BiRGUjp,2119.0
pMbuvKvH4rg,201506,VI8FnbLBPDD,91.0
JOnT3OiMd5o,201611,yrxkpEWxooc,95.0
JOnT3OiMd5o,201511,q6NwSRm7CoV,337.0
pMbuvKvH4rg,201608,FVZSGQeGAWy,141.0
pMbuvKvH4rg,201609,zQdh7P5efBl,54.0
pMbuvKvH4rg,201606,FKvvYL7xV0p,102.0
KNrK5VWTZkx,201602,dU7dDBWWWDi,1209.0
bPQDV3mud0v,201611,JWdMKPTg0HL,4629.0
bPQDV3mud0v,201507,FX5DGY6VxPS,1178.0
bPQDV3mud0v,201404,uAmB8MLWUbq,3941.0
JOnT3OiMd5o,201605,AcjY7Ic6kUU,54.0
JOnT3OiMd5o,201503,q6NwSRm7CoV,337.0
pMbuvKvH4rg,201610,uAmB8MLWUbq,423.0
bPQDV3mud0v,201407,uAmB8MLWUbq,3941.0
bPQDV3mud0v,201502,SKJI5xtKLmd,755.0
bPQDV3mud0v,201504,FX5DGY6VxPS,1178.0
bPQDV3mud0v,201603,LbjgDaDXJRa,740.0
JOnT3OiMd5o,201507,ldTs7l4tu6V,339.0
pMbuvKvH4rg,201511,CXAJP0JoCDZ,319.0
JOnT3OiMd5o,201608,AcjY7Ic6kUU,54.0
pMbuvKvH4rg,201603,FKvvYL7xV0p,102.0
pMbuvKvH4rg,201609,fS76SN2mDYs,564.0
JOnT3OiMd5o,201605,R6tG0IzAhpv,319.0
JOnT3OiMd5o,201608,xuVsQTby6uM,122.0
KNrK5VWTZkx,201605,dU7dDBWWWDi,1209.0
JOnT3OiMd5o,201605,xuVsQTby6uM,122.0
bPQDV3mud0v,201505,SKJI5xtKLmd,755.0
pMbuvKvH4rg,201606,fS76SN2mDYs,564.0
bPQDV3mud0v,201605,dU7dDBWWWDi,2235.0
bPQDV3mud0v,201610,q6NwSRm7CoV,3118.0
bPQDV3mud0v,201611,BwF2JaC8lCL,1868.0
KNrK5VWTZkx,201504,FX5DGY6VxPS,637.0
bPQDV3mud0v,201601,Wl8S53qfNST,2201.0
pMbuvKvH4rg,201604,iE17KE2PvJf,107.0
KNrK5VWTZkx,201609,CXAJP0JoCDZ,1660.0
JOnT3OiMd5o,201602,R6tG0IzAhpv,319.0
bPQDV3mud0v,201604,iE17KE2PvJf,1032.0
KNrK5VWTZkx,201502,SKJI5xtKLmd,409.0
KNrK5VWTZkx,201606,VkaywIcr0d1,251.0
KNrK5VWTZkx,201611,vmGyHazfngO,611.0
bPQDV3mud0v,201609,zQdh7P5efBl,516.0
bPQDV3mud0v,201608,FVZSGQeGAWy,1356.0
JOnT3OiMd5o,201504,ldTs7l4tu6V,339.0
pMbuvKvH4rg,201611,JWdMKPTg0HL,481.0
bPQDV3mud0v,201603,ZwfQDUAuF1E,1327.0
pMbuvKvH4rg,201604,MEAv0YmXK3C,39.0
KNrK5VWTZkx,201603,FKvvYL7xV0p,529.0
bPQDV3mud0v,201610,uAmB8MLWUbq,4069.0
bPQDV3mud0v,201604,JPl6BiRGUjp,3918.0
pMbuvKvH4rg,201601,Wl8S53qfNST,229.0
JOnT3OiMd5o,201605,JpOeRsaZHoG,285.0
bPQDV3mud0v,201607,xpXgPL892GT,2296.0
KNrK5VWTZkx,201611,JWdMKPTg0HL,2503.0
pMbuvKvH4rg,201611,ldTs7l4tu6V,329.0
pMbuvKvH4rg,201605,FVZSGQeGAWy,141.0
pMbuvKvH4rg,201606,VkaywIcr0d1,48.0
bPQDV3mud0v,201606,VkaywIcr0d1,465.0
pMbuvKvH4rg,201606,zQdh7P5efBl,54.0
bPQDV3mud0v,201607,MEAv0YmXK3C,376.0
KNrK5VWTZkx,201601,Wl8S53qfNST,1190.0
JOnT3OiMd5o,201607,NvLvW1v4MWY,281.0
KNrK5VWTZkx,201604,MEAv0YmXK3C,204.0
pMbuvKvH4rg,201609,CXAJP0JoCDZ,319.0
JOnT3OiMd5o,201610,SiFad15yKhZ,1193.0
KNrK5VWTZkx,201611,ldTs7l4tu6V,1711.0
pMbuvKvH4rg,201609,QsbKIv43xwM,136.0
pMbuvKvH4rg,201611,vmGyHazfngO,117.0
bPQDV3mud0v,201511,CXAJP0JoCDZ,3069.0
pMbuvKvH4rg,201404,uAmB8MLWUbq,409.0
JOnT3OiMd5o,201606,Udaaomim77o,80.0
JOnT3OiMd5o,201611,IKdUHYliWr5,864.0
bPQDV3mud0v,201606,FKvvYL7xV0p,979.0
pMbuvKvH4rg,201504,FX5DGY6VxPS,122.0
pMbuvKvH4rg,201502,SKJI5xtKLmd,78.0
JOnT3OiMd5o,201605,YTgby61ISnd,126.0
KNrK5VWTZkx,201404,uAmB8MLWUbq,2131.0
JOnT3OiMd5o,201605,zi9hv7KzZVp,134.0
pMbuvKvH4rg,201503,dU7dDBWWWDi,232.0
pMbuvKvH4rg,201507,dU7dDBWWWDi,232.0
KNrK5VWTZkx,201608,UdcrfRV5diV,1323.0
pMbuvKvH4rg,201610,NvLvW1v4MWY,266.0
pMbuvKvH4rg,201612,yrxkpEWxooc,90.0
JOnT3OiMd5o,201611,gCRidS1x9ty,542.0
JOnT3OiMd5o,201502,VI8FnbLBPDD,96.0
JOnT3OiMd5o,201506,VI8FnbLBPDD,96.0
KNrK5VWTZkx,201611,uAmB8MLWUbq,2200.0
bPQDV3mud0v,201608,jLbIZHuRAYh,2034.0
KNrK5VWTZkx,201603,tS66Amr7xbP,204.0
bPQDV3mud0v,201612,xpXgPL892GT,2296.0
pMbuvKvH4rg,201610,SfTrvW441Q0,314.0
KNrK5VWTZkx,201612,xuVsQTby6uM,604.0
pMbuvKvH4rg,201603,YTgby61ISnd,119.0
bPQDV3mud0v,201610,JPl6BiRGUjp,3918.0
JOnT3OiMd5o,201603,rKoTTNZLKaN,71.0
JOnT3OiMd5o,201608,gCRidS1x9ty,542.0
KNrK5VWTZkx,201605,FX5DGY6VxPS,651.0
pMbuvKvH4rg,201610,YTgby61ISnd,119.0
pMbuvKvH4rg,201607,YTgby61ISnd,119.0
KNrK5VWTZkx,201502,tU13hbRnCGc,204.0
JOnT3OiMd5o,201607,rKoTTNZLKaN,71.0
pMbuvKvH4rg,201607,NvLvW1v4MWY,266.0
bPQDV3mud0v,201604,jLbIZHuRAYh,2034.0
KNrK5VWTZkx,201609,FX5DGY6VxPS,651.0
KNrK5VWTZkx,201604,UdcrfRV5diV,1323.0
pMbuvKvH4rg,201603,NvLvW1v4MWY,266.0
bPQDV3mud0v,201605,MQ4km4gi9bz,540.0
pMbuvKvH4rg,201601,tU13hbRnCGc,50.0
KNrK5VWTZkx,201608,uAmB8MLWUbq,2200.0
bPQDV3mud0v,201609,MQ4km4gi9bz,540.0
KNrK5VWTZkx,201605,fS76SN2mDYs,2932.0
bPQDV3mud0v,201601,MQ4km4gi9bz,540.0
pMbuvKvH4rg,201603,SfTrvW441Q0,314.0
pMbuvKvH4rg,201609,tU13hbRnCGc,50.0
JOnT3OiMd5o,201604,gCRidS1x9ty,542.0
pMbuvKvH4rg,201609,ClfJQm3Docv,508.0
KNrK5VWTZkx,201601,fS76SN2mDYs,2932.0
KNrK5VWTZkx,201506,tU13hbRnCGc,204.0
KNrK5VWTZkx,201612,FX5DGY6VxPS,651.0
pMbuvKvH4rg,201605,dU7dDBWWWDi,232.0
pMbuvKvH4rg,201609,dU7dDBWWWDi,232.0
JOnT3OiMd5o,201608,VI8FnbLBPDD,84.0
pMbuvKvH4rg,201605,ClfJQm3Docv,508.0
KNrK5VWTZkx,201607,tS66Amr7xbP,204.0
pMbuvKvH4rg,201601,dU7dDBWWWDi,232.0
pMbuvKvH4rg,201601,ClfJQm3Docv,508.0
JOnT3OiMd5o,201604,VI8FnbLBPDD,84.0
pMbuvKvH4rg,201605,tU13hbRnCGc,50.0
KNrK5VWTZkx,201609,fS76SN2mDYs,2932.0
KNrK5VWTZkx,201611,SKJI5xtKLmd,360.0
pMbuvKvH4rg,201607,SfTrvW441Q0,314.0
bPQDV3mud0v,201606,Wl8S53qfNST,2201.0
KNrK5VWTZkx,201503,FX5DGY6VxPS,637.0
KNrK5VWTZkx,201608,tU13hbRnCGc,260.0
KNrK5VWTZkx,201602,AcjY7Ic6kUU,265.0
KNrK5VWTZkx,201606,AcjY7Ic6kUU,265.0
bPQDV3mud0v,201602,Wl8S53qfNST,2201.0
bPQDV3mud0v,201612,MQ4km4gi9bz,540.0
pMbuvKvH4rg,201601,uAmB8MLWUbq,423.0
KNrK5VWTZkx,201507,FX5DGY6VxPS,637.0
pMbuvKvH4rg,201602,xuVsQTby6uM,116.0
JOnT3OiMd5o,201606,JpOeRsaZHoG,285.0
pMbuvKvH4rg,201606,xuVsQTby6uM,116.0
JOnT3OiMd5o,201603,yrxkpEWxooc,95.0
JOnT3OiMd5o,201607,yrxkpEWxooc,95.0
pMbuvKvH4rg,201609,uAmB8MLWUbq,423.0
bPQDV3mud0v,201603,JPl6BiRGUjp,3918.0
bPQDV3mud0v,201601,FVZSGQeGAWy,1356.0
bPQDV3mud0v,201609,FVZSGQeGAWy,1356.0
pMbuvKvH4rg,201605,uAmB8MLWUbq,423.0
JOnT3OiMd5o,201602,JpOeRsaZHoG,285.0
bPQDV3mud0v,201605,FVZSGQeGAWy,1356.0
bPQDV3mud0v,201611,jLbIZHuRAYh,2034.0
KNrK5VWTZkx,201610,tS66Amr7xbP,204.0
pMbuvKvH4rg,201609,rKoTTNZLKaN,67.0
pMbuvKvH4rg,201511,VI8FnbLBPDD,91.0
bPQDV3mud0v,201611,r7pU4IuyIJF,638.0
JOnT3OiMd5o,201609,SfTrvW441Q0,331.0
KNrK5VWTZkx,201611,UdcrfRV5diV,1323.0
JOnT3OiMd5o,201601,SfTrvW441Q0,331.0
bPQDV3mud0v,201607,JPl6BiRGUjp,3918.0
KNrK5VWTZkx,201611,tU13hbRnCGc,260.0
JOnT3OiMd5o,201605,SfTrvW441Q0,331.0
KNrK5VWTZkx,201601,FX5DGY6VxPS,651.0
pMbuvKvH4rg,201601,rKoTTNZLKaN,67.0
pMbuvKvH4rg,201605,rKoTTNZLKaN,67.0
pMbuvKvH4rg,201612,ClfJQm3Docv,508.0
KNrK5VWTZkx,201606,NvLvW1v4MWY,1384.0
KNrK5VWTZkx,201611,dU7dDBWWWDi,1209.0
pMbuvKvH4rg,201504,VI8FnbLBPDD,91.0
KNrK5VWTZkx,201606,xpXgPL892GT,1242.0
KNrK5VWTZkx,201602,NvLvW1v4MWY,1384.0
bPQDV3mud0v,201604,fS76SN2mDYs,5423.0
pMbuvKvH4rg,201606,FX5DGY6VxPS,125.0
KNrK5VWTZkx,201606,SfTrvW441Q0,1632.0
JOnT3OiMd5o,201612,SfTrvW441Q0,331.0
bPQDV3mud0v,201607,SKJI5xtKLmd,665.0
pMbuvKvH4rg,201602,FX5DGY6VxPS,125.0
bPQDV3mud0v,201611,FX5DGY6VxPS,1204.0
KNrK5VWTZkx,201602,xpXgPL892GT,1242.0
bPQDV3mud0v,201512,uAmB8MLWUbq,4069.0
JOnT3OiMd5o,201612,NvLvW1v4MWY,281.0
KNrK5VWTZkx,201602,SfTrvW441Q0,1632.0
bPQDV3mud0v,201604,FKvvYL7xV0p,979.0
bPQDV3mud0v,201505,uAmB8MLWUbq,4069.0
bPQDV3mud0v,201509,uAmB8MLWUbq,4069.0
bPQDV3mud0v,201611,RyzLT9D4nQ6,226.0
bPQDV3mud0v,201610,UdcrfRV5diV,2447.0
bPQDV3mud0v,201612,FVZSGQeGAWy,1356.0
pMbuvKvH4rg,201508,VI8FnbLBPDD,91.0
pMbuvKvH4rg,201612,uAmB8MLWUbq,423.0
bPQDV3mud0v,201612,JWdMKPTg0HL,4629.0
JOnT3OiMd5o,201610,dU7dDBWWWDi,245.0
KNrK5VWTZkx,201604,dU7dDBWWWDi,1209.0
bPQDV3mud0v,201506,FX5DGY6VxPS,1178.0
bPQDV3mud0v,201607,UdcrfRV5diV,2447.0
bPQDV3mud0v,201512,tU13hbRnCGc,377.0
bPQDV3mud0v,201501,uAmB8MLWUbq,4069.0
JOnT3OiMd5o,201506,ldTs7l4tu6V,339.0
pMbuvKvH4rg,201604,JpOeRsaZHoG,270.0
KNrK5VWTZkx,201611,rKoTTNZLKaN,351.0
bPQDV3mud0v,201603,SKJI5xtKLmd,665.0
KNrK5VWTZkx,201608,dU7dDBWWWDi,1209.0
bPQDV3mud0v,201502,FX5DGY6VxPS,1178.0
KNrK5VWTZkx,201604,ClfJQm3Docv,2646.0
pMbuvKvH4rg,201612,tU13hbRnCGc,50.0
JOnT3OiMd5o,201603,dU7dDBWWWDi,245.0
pMbuvKvH4rg,201608,VkaywIcr0d1,48.0
bPQDV3mud0v,201612,q6NwSRm7CoV,3118.0
KNrK5VWTZkx,201608,ClfJQm3Docv,2646.0
pMbuvKvH4rg,201610,AcjY7Ic6kUU,51.0
bPQDV3mud0v,201501,tU13hbRnCGc,377.0
bPQDV3mud0v,201505,tU13hbRnCGc,377.0
KNrK5VWTZkx,201510,VI8FnbLBPDD,475.0
JOnT3OiMd5o,201610,ClfJQm3Docv,537.0
JOnT3OiMd5o,201502,ldTs7l4tu6V,339.0
pMbuvKvH4rg,201611,VkaywIcr0d1,48.0
bPQDV3mud0v,201611,FKvvYL7xV0p,979.0
bPQDV3mud0v,201603,UdcrfRV5diV,2447.0
pMbuvKvH4rg,201604,VkaywIcr0d1,48.0
JOnT3OiMd5o,201607,dU7dDBWWWDi,245.0
bPQDV3mud0v,201609,xpXgPL892GT,2296.0
bPQDV3mud0v,201604,RyzLT9D4nQ6,226.0
JOnT3OiMd5o,201605,NvLvW1v4MWY,281.0
bPQDV3mud0v,201602,tS66Amr7xbP,376.0
bPQDV3mud0v,201606,tS66Amr7xbP,376.0
JOnT3OiMd5o,201602,tS66Amr7xbP,41.0
bPQDV3mud0v,201607,e9NLyDiExlF,1423.0
bPQDV3mud0v,201608,RyzLT9D4nQ6,226.0
pMbuvKvH4rg,201510,dU7dDBWWWDi,232.0
KNrK5VWTZkx,201611,ClfJQm3Docv,2646.0
KNrK5VWTZkx,201604,SKJI5xtKLmd,360.0
KNrK5VWTZkx,201603,Wl8S53qfNST,1190.0
bPQDV3mud0v,201605,xpXgPL892GT,2296.0
pMbuvKvH4rg,201603,AcjY7Ic6kUU,51.0
JOnT3OiMd5o,201606,tS66Amr7xbP,41.0
bPQDV3mud0v,201603,e9NLyDiExlF,1423.0
KNrK5VWTZkx,201506,uAmB8MLWUbq,2200.0
bPQDV3mud0v,201601,xpXgPL892GT,2296.0
JOnT3OiMd5o,201601,NvLvW1v4MWY,281.0
KNrK5VWTZkx,201608,SKJI5xtKLmd,360.0
KNrK5VWTZkx,201607,Wl8S53qfNST,1190.0
JOnT3OiMd5o,201509,tU13hbRnCGc,41.0
bPQDV3mud0v,201610,SKJI5xtKLmd,665.0
KNrK5VWTZkx,201502,uAmB8MLWUbq,2200.0
KNrK5VWTZkx,201604,rKoTTNZLKaN,351.0
pMbuvKvH4rg,201607,AcjY7Ic6kUU,51.0
bPQDV3mud0v,201509,tU13hbRnCGc,377.0
JOnT3OiMd5o,201610,rKoTTNZLKaN,71.0
JOnT3OiMd5o,201505,tU13hbRnCGc,41.0
bPQDV3mud0v,201608,FKvvYL7xV0p,979.0
JOnT3OiMd5o,201609,NvLvW1v4MWY,281.0
KNrK5VWTZkx,201608,rKoTTNZLKaN,351.0
KNrK5VWTZkx,201610,JpOeRsaZHoG,1405.0
JOnT3OiMd5o,201501,tU13hbRnCGc,41.0
bPQDV3mud0v,201603,SiFad15yKhZ,10880.0
bPQDV3mud0v,201612,YTgby61ISnd,1146.0
JOnT3OiMd5o,201602,XNmQ1GcM53S,153.0
bPQDV3mud0v,201606,wPQb02U3UHx,1807.0
bPQDV3mud0v,201610,d23ZMyDAOEE,3238.0
JOnT3OiMd5o,201608,fS76SN2mDYs,594.0
KNrK5VWTZkx,201609,RyzLT9D4nQ6,122.0
JOnT3OiMd5o,201607,SKJI5xtKLmd,73.0
JOnT3OiMd5o,201506,zQdh7P5efBl,57.0
pMbuvKvH4rg,201511,ldTs7l4tu6V,321.0
JOnT3OiMd5o,201607,vmGyHazfngO,124.0
KNrK5VWTZkx,201601,RyzLT9D4nQ6,122.0
KNrK5VWTZkx,201601,gCRidS1x9ty,2673.0
JOnT3OiMd5o,201509,uAmB8MLWUbq,446.0
pMbuvKvH4rg,201604,zi9hv7KzZVp,127.0
